Frequency,Filter,Threshold,Frame Bitrate,FPS,Start Time,End Time,Avg Energy
1.5,edge,0.000800,2100,19.764,26206.783,26298.714,5.109579564032696
1.5,edge,0.000800,2400,19.666,26308.718,26401.122,5.092152173913038
1.5,edge,0.000800,2700,19.680,26411.125,26503.422,5.125037228260868
1.5,edge,0.000800,3000,19.740,26513.425,26605.446,5.09383387978142
1.5,edge,0.001200,100,19.767,26615.450,26707.331,5.088178201634876
1.5,edge,0.001200,400,19.549,26717.334,26810.248,5.056476486486489
1.5,edge,0.001200,700,19.660,26820.251,26912.652,5.072657880434783
1.5,edge,0.001200,1000,19.615,26922.655,27015.219,5.047180487804881
1.5,edge,0.001200,1300,19.675,27025.222,27117.508,5.085900271739129
1.5,edge,0.001200,1600,19.578,27127.512,27220.347,5.110759729729729
1.5,edge,0.001200,1900,19.479,27230.352,27323.603,5.119151881720432
1.5,edge,0.001200,2100,19.532,27333.606,27426.593,5.086799189189186
1.5,edge,0.001200,2400,19.567,27436.596,27529.407,5.097947297297299
1.5,edge,0.001200,2700,19.630,27539.410,27631.944,5.084921467391302
1.5,edge,0.001200,3000,19.471,27641.947,27735.232,5.083961021505381
1.5,edge,0.001600,100,19.772,27745.236,27837.092,5.040443989071037
1.5,edge,0.001600,400,19.696,27847.096,27939.306,5.048424795640321
1.5,edge,0.001600,700,19.726,27949.309,28041.377,5.053314713896456
1.5,edge,0.001600,1000,19.735,28051.380,28143.386,5.053758855585832
1.5,edge,0.001600,1300,19.628,28153.389,28245.970,5.049620596205963
1.5,edge,0.001600,1600,19.671,28255.973,28348.343,5.077578804347828
1.5,edge,0.001600,1900,19.419,28358.346,28451.847,5.049910723860587
1.5,edge,0.001600,2100,19.588,28461.851,28554.579,5.06002737127371
1.5,edge,0.001600,2400,19.514,28564.583,28657.658,5.053212668463609
1.5,edge,0.001600,2700,19.578,28667.661,28760.431,5.050454054054055
1.5,edge,0.001600,3000,19.472,28770.435,28863.705,5.069799730458221
1.5,edge,0.002000,100,19.653,28873.709,28966.125,5.014921467391307
1.5,edge,0.002000,400,19.616,28976.128,29068.712,5.00210894308943
1.5,edge,0.002000,700,19.654,29078.715,29171.103,5.0084785326087005
1.5,edge,0.002000,1000,19.585,29181.106,29273.816,5.031100813008129
1.5,edge,0.002000,1300,19.582,29283.819,29376.569,5.029993513513516
1.5,edge,0.002000,1600,19.499,29386.572,29479.711,5.030674932614553
1.5,edge,0.002000,1900,19.593,29489.714,29582.394,5.023999186991871
1.5,edge,0.002000,2100,19.494,29592.397,29685.560,5.032890026954179
1.5,edge,0.002000,2400,19.468,29695.563,29788.843,5.0258032345013435
1.5,edge,0.002000,2700,19.504,29798.847,29891.963,5.058802964959571
1.5,edge,0.002000,3000,19.484,29901.967,29995.174,5.020240860215052
1.5,edge,0.002400,100,19.661,30005.179,30097.553,5.001714402173913
1.5,edge,0.002400,400,19.671,30107.556,30199.881,4.99788885869565
1.5,edge,0.002400,700,19.574,30209.884,30302.697,5.010955945945943
1.5,edge,0.002400,1000,19.625,30312.701,30405.233,5.011142547425476
1.5,edge,0.002400,1300,19.474,30415.236,30508.477,5.027398382749329
1.5,edge,0.002400,1600,19.591,30518.480,30611.185,5.031493783783783
1.5,edge,0.002400,1900,19.530,30621.188,30714.190,5.035650540540543
1.5,edge,0.002400,2100,19.610,30724.193,30816.814,5.019038918918924
1.5,edge,0.002400,2400,19.460,30826.817,30920.156,5.06488382749326
1.5,edge,0.002400,2700,19.466,30930.161,31023.435,5.043338709677421
1.5,edge,0.002400,3000,19.626,31033.439,31125.965,5.014765853658534
1.5,edge,0.002800,100,19.433,31135.970,31229.419,4.985686021505378
1.5,edge,0.002800,400,19.761,31239.423,31331.325,4.986075476839241
1.5,edge,0.002800,700,19.403,31341.329,31434.920,5.095022043010753
1.5,edge,0.002800,1000,19.535,31444.923,31537.868,5.018952291105118
1.5,edge,0.002800,1300,19.628,31547.872,31640.395,5.0359566395663995
1.5,edge,0.002800,1600,19.499,31650.399,31743.538,5.0525121293800535
1.5,edge,0.002800,1900,19.403,31753.542,31847.140,5.027457372654151
1.5,edge,0.002800,2100,19.650,31857.144,31949.572,5.009055163043477
1.5,edge,0.002800,2400,19.561,31959.575,32052.398,5.053673513513511
1.5,edge,0.002800,2700,19.483,32062.401,32155.625,5.061415591397848
1.5,edge,0.002800,3000,19.664,32165.628,32257.979,5.029475271739128
1.5,edge,0.003200,100,19.582,32267.983,32360.728,5.012104054054054
1.5,edge,0.003200,400,19.541,32370.731,32463.671,5.010388108108109
1.5,edge,0.003200,700,19.525,32473.675,32566.677,4.984126415094338
1.5,edge,0.003200,1000,19.356,32576.681,32670.493,5.024391443850265
1.5,edge,0.003200,1300,19.532,32680.496,32773.472,5.009545945945945
1.5,edge,0.003200,1600,19.280,32783.475,32877.668,5.0446313829787215
1.5,edge,0.003200,1900,19.578,32887.671,32980.432,5.059573513513515
1.5,edge,0.003200,2100,19.417,32990.435,33083.957,5.007356720430111
1.5,edge,0.003200,2400,19.422,33093.960,33187.465,5.032145967741935
1.5,edge,0.003200,2700,19.408,33197.468,33291.051,5.046207238605897
1.5,edge,0.003200,3000,19.677,33301.054,33393.349,5.019901358695656
1.5,edge,0.003600,100,19.490,33403.354,33496.567,4.997710752688173
1.5,edge,0.003600,400,19.438,33506.571,33600.001,4.992732795698924
1.5,edge,0.003600,700,19.414,33610.005,33703.550,4.990716890080431
1.5,edge,0.003600,1000,19.428,33713.554,33807.031,5.022149597855232
1.5,edge,0.003600,1300,19.524,33817.034,33910.040,5.019573584905661
1.5,edge,0.003600,1600,19.446,33920.043,34013.435,5.022564247311831
1.5,edge,0.003600,1900,19.491,34023.438,34116.616,5.028304851752019
1.5,edge,0.003600,2100,19.381,34126.619,34220.316,5.00742245989305
1.5,edge,0.003600,2400,19.578,34230.319,34323.076,5.039340379403793
1.5,edge,0.003600,2700,19.396,34333.081,34426.711,5.006414705882352
1.5,edge,0.003600,3000,19.494,34436.714,34529.872,5.013301078167113
1.5,edge,0.004000,100,19.454,34539.877,34633.233,4.996274462365589
1.5,edge,0.004000,400,19.408,34643.236,34736.789,5.002125469168901
1.5,edge,0.004000,700,19.602,34746.793,34839.436,4.9902390243902435
1.5,edge,0.004000,1000,19.389,34849.439,34943.105,4.992996524064173
1.5,edge,0.004000,1300,19.522,34953.109,35046.136,4.997789218328847
1.5,edge,0.004000,1600,19.423,35056.140,35149.620,5.003141397849464
1.5,edge,0.004000,1900,19.463,35159.623,35252.924,4.998285215053765
1.5,edge,0.004000,2100,19.556,35262.927,35355.791,4.989468378378377
1.5,edge,0.004000,2400,19.520,35365.795,35458.819,5.029676010781677
1.5,edge,0.004000,2700,19.429,35468.822,35562.299,5.023132439678283
1.5,edge,0.004000,3000,19.329,35572.303,35666.282,5.001860800000001
1.8,pixel,0.000000,100,22.622,35676.302,35756.586,5.523775312500001
1.8,pixel,0.000000,400,22.533,35766.588,35847.189,5.587624922118381
1.8,pixel,0.000000,700,22.106,35857.192,35939.339,5.621140243902441
1.8,pixel,0.000000,1000,21.934,35949.341,36032.181,5.632197272727274
1.8,pixel,0.000000,1300,21.971,36042.184,36124.859,5.630496960486319
1.8,pixel,0.000000,1600,22.158,36134.861,36216.822,5.64569021406728
1.8,pixel,0.000000,1900,22.038,36226.825,36309.235,5.658160790273557
1.8,pixel,0.000000,2100,21.898,36319.237,36402.176,5.676188181818178
1.8,pixel,0.000000,2400,21.984,36412.178,36494.791,5.660502127659576
1.8,pixel,0.000000,2700,21.928,36504.793,36587.616,5.662096072507558
